+------+
| year |
+------+
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
| 2021 |
+------+
+-------+-----+
| month | day |
+-------+-----+
| 7     | 28  |
| 7     | 28  |
| 7     | 28  |
| 7     | 28  |
| 7     | 28  |
+-------+-----+
+-------+-----+-----------------+
| month | day |     street      |
+-------+-----+-----------------+
| 7     | 28  | Humphrey Street |
| 7     | 28  | Humphrey Street |
+-------+-----+-----------------+
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                       description                                                                                                        |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Vandalism took place at 12:04. No known witnesses.                                                                                                                                                                       |
| Shoplifting took place at 03:01. Two people witnessed the event.                                                                                                                                                         |
| Theft of the CS50 duck took place at 10:15am at the Humphrey Street bakery. Interviews were conducted today with three witnesses who were present at the time – each of their interview transcripts mentions the bakery. |
| Money laundering took place at 20:30. No known witnesses.                                                                                                                                                                |
| Littering took place at 16:36. No known witnesses.                                                                                                                                                                       |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                                                     transcript                                                                                                                                                      |
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Sometime within ten minutes of the theft, I saw the thief get into a car in the bakery parking lot and drive away. If you have security footage from the bakery parking lot, you might want to look for cars that left the parking lot in that time frame.                                                          |
| I don't know the thief's name, but it was someone I recognized. Earlier this morning, before I arrived at Emma's bakery, I was walking by the ATM on Leggett Street and saw the thief there withdrawing some money.                                                                                                 |
| As the thief was leaving the bakery, they called someone who talked to them for less than a minute. In the call, I heard the thief say that they were planning to take the earliest flight out of Fiftyville tomorrow. The thief then asked the person on the other end of the phone to purchase the flight ticket. |
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+---------+------------------+
|  name   | transaction_type |
+---------+------------------+
| Bruce   | withdraw         |
| Diana   | withdraw         |
| Brooke  | withdraw         |
| Kenny   | withdraw         |
| Iman    | withdraw         |
| Luca    | withdraw         |
| Taylor  | withdraw         |
| Benista | withdraw         |
+---------+------------------+
+----------------+----------------+
|     caller     |    receiver    |
+----------------+----------------+
| (130) 555-0289 | (996) 555-8899 |
| (499) 555-9472 | (892) 555-8872 |
| (367) 555-5533 | (375) 555-8161 |
| (499) 555-9472 | (717) 555-1342 |
| (286) 555-6063 | (676) 555-6554 |
| (770) 555-1861 | (725) 555-3243 |
| (031) 555-6622 | (910) 555-3251 |
| (826) 555-1652 | (066) 555-9701 |
| (338) 555-6650 | (704) 555-2131 |
+----------------+----------------+
+----+------+--------+-------------------+------------------------+
| id | hour | minute | origin_airport_id | destination_airport_id |
+----+------+--------+-------------------+------------------------+
| 36 | 8    | 20     | 8                 | 4                      |
| 43 | 9    | 30     | 8                 | 1                      |
| 23 | 12   | 15     | 8                 | 11                     |
| 53 | 15   | 20     | 8                 | 9                      |
| 18 | 16   | 0      | 8                 | 6                      |
+----+------+--------+-------------------+------------------------+
